year_month,anomaly_c,lower_ci,upper_ci
1987-05,0.16183253,0.114904515,0.20876054
1987-06,0.2603819,0.20960432,0.31115952
1987-07,0.34276047,0.2947347,0.3907863
1987-08,0.20758079,0.1514912,0.26367038
1987-09,0.25948873,0.20921886,0.30975863
1987-10,0.267143,0.2199557,0.3143303
1987-11,0.18341237,0.13977031,0.22705445
1987-12,0.36644226,0.32907844,0.40380612
1988-01,0.45299137,0.41248688,0.49349585
1988-02,0.32688826,0.28320366,0.37057284
1988-03,0.38051322,0.33833808,0.42268836
1988-04,0.32160777,0.2752283,0.36798725
1988-05,0.31420523,0.2610712,0.36733928
1988-06,0.3294028,0.27459955,0.38420606
1988-07,0.25177196,0.19694695,0.306597
1988-08,0.2540888,0.19042762,0.31774998
1988-09,0.25307325,0.19171292,0.31443357
1988-10,0.2517792,0.20024428,0.3033141
1988-11,0.023861293,-0.025834104,0.07355669
1988-12,0.17115934,0.12571958,0.21659909
1989-01,-0.030971002,-0.0764216,0.014479602
1989-02,0.23365676,0.1923396,0.27497393
1989-03,0.18142062,0.13850516,0.22433609
1989-04,0.144791,0.09696001,0.192622
1989-05,0.03378454,-0.018671019,0.08624009
1989-06,0.09265635,0.038502496,0.1468102
1989-07,0.25863385,0.19826877,0.31899893
1989-08,0.25041172,0.18387993,0.3169435
1989-09,0.29282442,0.22608455,0.35956427
1989-10,0.25445223,0.19714357,0.3117609
1989-11,0.10858728,0.05531892,0.16185564
1989-12,0.2785069,0.22950444,0.32750937
1990-01,0.280044,0.23135671,0.32873127
1990-02,0.27336293,0.22636238,0.32036346
1990-03,0.62843674,0.5813697,0.6755038
1990-04,0.4895511,0.44268924,0.53641295
1990-05,0.40073684,0.35085317,0.4506205
1990-06,0.31067768,0.25934717,0.36200818
1990-07,0.37419075,0.31569508,0.43268642
1990-08,0.27436608,0.20732048,0.34141168
1990-09,0.21335655,0.15535578,0.27135736
1990-10,0.3798145,0.32244995,0.43717903
1990-11,0.3525397,0.302645,0.40243438
1990-12,0.28344208,0.24078034,0.32610384
1991-01,0.29658547,0.25239947,0.3407715
1991-02,0.39968774,0.35258704,0.4467884
1991-03,0.24082075,0.19562472,0.2860168
1991-04,0.43238005,0.38062587,0.48413423
1991-05,0.30784386,0.26059613,0.35509157
1991-06,0.4286209,0.37750334,0.47973844
1991-07,0.4632974,0.40882653,0.51776826
1991-08,0.3614778,0.29853016,0.4244254
1991-09,0.34734884,0.28865555,0.40604213
1991-10,0.24506222,0.19164857,0.29847586
1991-11,0.24924882,0.20153402,0.29696363
1991-12,0.23334147,0.18801428,0.27866867
1992-01,0.35674998,0.31679025,0.39670974
1992-02,0.34311324,0.2999092,0.38631728
1992-03,0.30520406,0.2600855,0.35032263
1992-04,0.15563804,0.10932367,0.20195243
1992-05,0.16402274,0.113818035,0.21422745
1992-06,0.15215196,0.09410689,0.21019702
1992-07,0.0029708138,-0.05976347,0.0657051
1992-08,0.0349022,-0.04305336,0.11285776
1992-09,-0.09570904,-0.16639848,-0.025019608
1992-10,-0.028791253,-0.08270457,0.02512206
1992-11,-0.040257417,-0.09058002,0.0100651905
1992-12,0.090317644,0.046589047,0.13404624
1993-01,0.25701955,0.21558592,0.29845315
1993-02,0.27421963,0.22888982,0.31954944
1993-03,0.23302178,0.18380243,0.28224114
1993-04,0.19141078,0.14038445,0.24243711
1993-05,0.19120614,0.12816311,0.2542492
1993-06,0.16080548,0.09628941,0.22532155
1993-07,0.15566646,0.08959597,0.22173694
1993-08,0.07832203,0.005931094,0.15071297
1993-09,0.04075761,-0.032542568,0.11405779
1993-10,0.14755535,0.08674923,0.20836148
1993-11,0.060361587,0.0072214464,0.11350173
1993-12,0.14274992,0.09376506,0.19173478
1994-01,0.19215903,0.1453085,0.23900954
1994-02,0.0023926098,-0.048700307,0.053485528
1994-03,0.2336412,0.18799827,0.27928415
1994-04,0.24596804,0.19184405,0.30009204
1994-05,0.19835669,0.13911074,0.25760263
1994-06,0.31199977,0.24967594,0.3743236
1994-07,0.17738077,0.114170484,0.24059105
1994-08,0.1678766,0.10014709,0.2356061
1994-09,0.2650747,0.2072603,0.3228891
1994-10,0.34181175,0.2950595,0.388564
1994-11,0.3497045,0.30363104,0.39577797
1994-12,0.24291748,0.19894336,0.28689158
1995-01,0.4110714,0.36626437,0.4558784
1995-02,0.6331949,0.5884705,0.6779193
1995-03,0.35091624,0.3066984,0.3951341
1995-04,0.4159058,0.37055758,0.461254
1995-05,0.2585347,0.20848049,0.3085889
1995-06,0.37477672,0.32177073,0.4277827
1995-07,0.43741086,0.37960827,0.49521342
1995-08,0.3867608,0.3248759,0.4486457
1995-09,0.2746217,0.21574982,0.3334936
1995-10,0.3762129,0.32818794,0.42423782
1995-11,0.3672026,0.3192295,0.4151757
1995-12,0.16698353,0.12310053,0.21086653
1996-01,0.20947163,0.1674995,0.25144377
1996-02,0.45390844,0.41346672,0.49435017
1996-03,0.27732104,0.23537272,0.31926936
1996-04,0.24258737,0.19672866,0.2884461
1996-05,0.23362954,0.1823378,0.28492126
1996-06,0.21319726,0.15984617,0.26654837
1996-07,0.32244933,0.26812705,0.37677163
1996-08,0.35113847,0.28467867,0.41759825
1996-09,0.2008028,0.13617463,0.265431
1996-10,0.12212212,0.06890084,0.1753434
1996-11,0.30815268,0.2587164,0.35758898
1996-12,0.31529328,0.27308697,0.3574996
1997-01,0.24198909,0.19498223,0.28899595
1997-02,0.28807417,0.24440025,0.33174807
1997-03,0.38716474,0.34329045,0.43103904
1997-04,0.36691627,0.3214182,0.41241434
1997-05,0.3102904,0.2593738,0.36120695
1997-06,0.48624817,0.43305516,0.53944117
1997-07,0.3426114,0.28500313,0.40021968
1997-08,0.403565,0.3422525,0.4648775
1997-09,0.46278346,0.40660945,0.51895744
1997-10,0.5664462,0.5210216,0.6118707
1997-11,0.6074866,0.5631967,0.6517765
1997-12,0.5172805,0.47529197,0.559269
1998-01,0.55728173,0.5158456,0.59871787
1998-02,0.7910442,0.74840236,0.83368593
1998-03,0.5804441,0.53680086,0.62408733
1998-04,0.6424939,0.59747446,0.68751335
1998-05,0.6316857,0.5818585,0.68151283
1998-06,0.66268194,0.6075748,0.7177891
1998-07,0.655401,0.59506595,0.71573603
1998-08,0.6472106,0.5815326,0.71288854
1998-09,0.4298964,0.3718644,0.48792845
1998-10,0.4102187,0.35393813,0.46649924
1998-11,0.3752962,0.3273065,0.4232859
1998-12,0.47987705,0.43964761,0.5201065
1999-01,0.3816996,0.33726022,0.42613894
1999-02,0.59453607,0.5473774,0.6416947
1999-03,0.25009823,0.2067741,0.29342234
1999-04,0.26248398,0.21596058,0.30900738
1999-05,0.24096714,0.1925461,0.2893882
1999-06,0.3194032,0.26162437,0.37718207
1999-07,0.30677584,0.24868254,0.3648691
1999-08,0.2986491,0.23182443,0.36547375
1999-09,0.27118403,0.21016204,0.33220598
1999-10,0.30264258,0.2506151,0.35467008
1999-11,0.27889413,0.2303814,0.32740685
1999-12,0.30911982,0.2695034,0.3487362
2000-01,0.1730085,0.13263278,0.21338424
2000-02,0.48922408,0.4462869,0.5321613
2000-03,0.43716556,0.39431438,0.48001677
2000-04,0.52741283,0.47987157,0.57495415
2000-05,0.29871225,0.24912253,0.34830198
2000-06,0.34490946,0.29457027,0.39524868
2000-07,0.3254312,0.26603752,0.38482484
2000-08,0.37409568,0.31039447,0.43779686
2000-09,0.30793494,0.2388206,0.3770493
2000-10,0.19011797,0.13436554,0.24587041
2000-11,0.24096185,0.19177744,0.29014626
2000-12,0.19713148,0.1553763,0.23888665
2001-01,0.3569443,0.3119404,0.40194818
2001-02,0.38460863,0.3435263,0.42569095
2001-03,0.5119669,0.46491414,0.5590196
2001-04,0.44388664,0.39604965,0.49172363
2001-05,0.4828485,0.4241449,0.5415521
2001-06,0.44262147,0.3902841,0.49495885
2001-07,0.50700694,0.4464485,0.5675654
2001-08,0.49940884,0.43309742,0.56572026
2001-09,0.4892433,0.4248986,0.553588
2001-10,0.46119478,0.40719658,0.515193
2001-11,0.6860655,0.6357719,0.7363591
2001-12,0.53560954,0.49022615,0.58099294
2002-01,0.64008385,0.5978761,0.6822916
2002-02,0.6341328,0.5925935,0.67567205
2002-03,0.78657645,0.7460487,0.8271043
2002-04,0.55723935,0.51676893,0.5977097
2002-05,0.49717405,0.44455153,0.5497966
2002-06,0.44335693,0.3945938,0.49212006
2002-07,0.5668847,0.5119204,0.62184894
2002-08,0.4958394,0.42796013,0.5637186
2002-09,0.49875727,0.44003126,0.5574833
2002-10,0.49666405,0.4496657,0.5436624
2002-11,0.48778853,0.4435006,0.5320764
2002-12,0.34140956,0.3036267,0.3791924
2003-01,0.6511286,0.6082712,0.69398594
2003-02,0.48069787,0.44051385,0.5208819
2003-03,0.4737792,0.42928237,0.518276
2003-04,0.46474713,0.41943237,0.5100619
2003-05,0.5141707,0.46814314,0.5601983
2003-06,0.41962895,0.37263754,0.46662033
2003-07,0.48138723,0.42808086,0.5346936
2003-08,0.61090505,0.54909265,0.6727174
2003-09,0.5693167,0.5065187,0.6321146
2003-10,0.65289444,0.5988519,0.7069369
2003-11,0.48996416,0.44631875,0.5336096
2003-12,0.6507338,0.6086617,0.69280595
2004-01,0.50079334,0.46122557,0.54036117
2004-02,0.62853736,0.58757347,0.66950125
2004-03,0.5184426,0.47537124,0.56151384
2004-04,0.51552314,0.47164324,0.55940306
2004-05,0.3473411,0.29654908,0.39813307
2004-06,0.30848694,0.2566096,0.36036432
2004-07,0.2363415,0.18165752,0.2910255
2004-08,0.4592412,0.39310724,0.5253752
2004-09,0.46063465,0.3980495,0.5232198
2004-10,0.517362,0.46871912,0.5660048
2004-11,0.64621204,0.6053444,0.6870797
2004-12,0.41018593,0.37030303,0.45006886
2005-01,0.642608,0.602617,0.68259895
2005-02,0.5272139,0.48484212,0.5695856
2005-03,0.63975716,0.59813505,0.68137926
2005-04,0.6256123,0.5826707,0.6685539
2005-05,0.54950297,0.5031058,0.5959001
2005-06,0.5670723,0.5186889,0.61545557
2005-07,0.55311126,0.49856594,0.6076566
2005-08,0.58182484,0.5226669,0.6409828
2005-09,0.6307081,0.57299036,0.6884258
2005-10,0.6800288,0.6292908,0.7307668
2005-11,0.63569015,0.59346,0.67792034
2005-12,0.5945577,0.5549968,0.6341187
2006-01,0.49429783,0.4534502,0.53514546
2006-02,0.6356281,0.59732115,0.6739351
2006-03,0.5312651,0.4888323,0.57369787
2006-04,0.47580233,0.4353591,0.51624554
2006-05,0.4637566,0.4201714,0.5073418
2006-06,0.56983924,0.51740813,0.6222704
2006-07,0.4757867,0.4233567,0.52821666
2006-08,0.6308538,0.5730398,0.6886677
2006-09,0.54495335,0.48524824,0.6046585
2006-10,0.609452,0.5616129,0.6572912
2006-11,0.65476,0.61442024,0.69509983
2006-12,0.7094977,0.66919404,0.7498013
2007-01,0.88863593,0.85065436,0.92661756
2007-02,0.6300248,0.5895041,0.6705455
2007-03,0.5826554,0.54109496,0.62421584
2007-04,0.7175149,0.67603415,0.7589956
2007-05,0.5720361,0.5261292,0.617943
2007-06,0.49677128,0.45297343,0.5405691
2007-07,0.5594419,0.5090186,0.60986525
2007-08,0.57933515,0.52318794,0.63548243
2007-09,0.5063603,0.4475527,0.5651679
2007-10,0.55341154,0.50179166,0.6050314
2007-11,0.52830535,0.48806146,0.5685493
2007-12,0.41167715,0.37071687,0.45263743
2008-01,0.20360349,0.16629273,0.24091426
2008-02,0.26035023,0.21895884,0.3017416
2008-03,0.6033574,0.56051373,0.646201
2008-04,0.44062537,0.39880937,0.48244134
2008-05,0.42777696,0.3841664,0.4713875
2008-06,0.37749237,0.3253225,0.42966223
2008-07,0.5309064,0.47495842,0.5868543
2008-08,0.45174506,0.38555348,0.51793665
2008-09,0.54513425,0.4826963,0.6075722
2008-10,0.5895494,0.5438014,0.6352975
2008-11,0.6174672,0.5748736,0.6600608
2008-12,0.4622681,0.42134437,0.5031919
2009-01,0.5804605,0.5428095,0.61811143
2009-02,0.45728397,0.42078307,0.49378487
2009-03,0.4391927,0.39915672,0.47922873
2009-04,0.52070826,0.4806082,0.5608083
2009-05,0.5476228,0.5042868,0.5909588
2009-06,0.62048054,0.57114005,0.669821
2009-07,0.67611057,0.6218149,0.7304063
2009-08,0.6188574,0.56125593,0.6764588
2009-09,0.67671627,0.6234931,0.7299395
2009-10,0.6174343,0.5697861,0.6650826
2009-11,0.69351435,0.6498811,0.7371475
2009-12,0.6317102,0.58842796,0.6749924
2010-01,0.7062965,0.6687173,0.7438756
2010-02,0.7791074,0.73830575,0.81990904
2010-03,0.85140246,0.81183827,0.89096665
2010-04,0.8191074,0.7773851,0.8608297
2010-05,0.7077413,0.66346353,0.7520191
2010-06,0.64300805,0.59590465,0.6901115
2010-07,0.61116266,0.55733013,0.6649952
2010-08,0.6089111,0.5486804,0.6691418
2010-09,0.5601859,0.50685555,0.6135163
2010-10,0.6385869,0.5943202,0.6828536
2010-11,0.7283444,0.6840105,0.7726783
2010-12,0.42991576,0.39193332,0.4678982
2011-01,0.45194185,0.41064546,0.49323827
2011-02,0.4231247,0.38609898,0.46015042
2011-03,0.54888946,0.5066846,0.5910944
2011-04,0.5910206,0.54861575,0.6334255
2011-05,0.43807426,0.39781556,0.47833297
2011-06,0.54148525,0.49543107,0.58753943
2011-07,0.63934773,0.58581364,0.6928819
2011-08,0.65079045,0.59586805,0.70571285
2011-09,0.5358321,0.48555398,0.58611023
2011-10,0.57430154,0.5291363,0.6194667
2011-11,0.5068129,0.46338814,0.55023754
2011-12,0.48978385,0.44719645,0.5323712
2012-01,0.36472008,0.32502732,0.40441287
2012-02,0.45565945,0.4088429,0.502476
2012-03,0.41596338,0.37530336,0.4566234
2012-04,0.60344976,0.56246144,0.6444381
2012-05,0.6515295,0.60450554,0.6985534
2012-06,0.62511885,0.57589114,0.67434657
2012-07,0.565905,0.5135618,0.61824816
2012-08,0.6451753,0.57508695,0.71526355
2012-09,0.63515013,0.5742929,0.6960074
2012-10,0.72388357,0.6720671,0.7757001
2012-11,0.71575254,0.67238873,0.75911635
2012-12,0.45583293,0.4157398,0.49592605
2013-01,0.6023924,0.5606386,0.64414614
2013-02,0.5188979,0.47804087,0.5597549
2013-03,0.5759768,0.53369725,0.6182564
2013-04,0.5657159,0.5168428,0.61458904
2013-05,0.5511463,0.49612504,0.60616755
2013-06,0.65639806,0.60083264,0.71196353
2013-07,0.5848219,0.5255712,0.64407253
2013-08,0.6361887,0.57076293,0.70161444
2013-09,0.7189991,0.66152996,0.7764682
2013-10,0.6478542,0.59480107,0.7009073
2013-11,0.7648822,0.7180329,0.81173146
2013-12,0.6004462,0.5549551,0.6459374
2014-01,0.6644925,0.6168378,0.7121472
2014-02,0.48310423,0.4415492,0.5246592
2014-03,0.68063176,0.63759947,0.7236641
2014-04,0.7296757,0.6831148,0.7762366
2014-05,0.7280316,0.68460464,0.7714585
2014-06,0.613844,0.5604384,0.66724956
2014-07,0.58130425,0.5278968,0.6347117
2014-08,0.7285824,0.66998774,0.7871771
2014-09,0.7607206,0.7076696,0.81377155
2014-10,0.73782265,0.68498266,0.7906626
2014-11,0.6285649,0.5852348,0.6718949
2014-12,0.6775346,0.6420404,0.71302885
2015-01,0.7321615,0.69114584,0.7731772
2015-02,0.77294207,0.73239595,0.8134881
2015-03,0.78735584,0.74050164,0.83421
2015-04,0.68427825,0.63677907,0.7317775
2015-05,0.72582626,0.68027043,0.7713821
2015-06,0.75182515,0.6995644,0.8040859
2015-07,0.70957303,0.65685433,0.7622917
2015-08,0.7993598,0.7369231,0.8617965
2015-09,0.8178825,0.76244575,0.87331927
2015-10,1.0136715,0.9627184,1.0646247
2015-11,0.9854569,0.9422701,1.0286436
2015-12,1.0350728,0.991404,1.0787416
2016-01,1.0793391,1.0400103,1.1186678
2016-02,1.2160529,1.1758054,1.2563003
2016-03,1.1763788,1.1354034,1.2173543
2016-04,1.0230471,0.98228854,1.0638056
2016-05,0.8734111,0.828753,0.9180692
2016-06,0.7690977,0.7234507,0.81474465
2016-07,0.7611742,0.71063507,0.81171334
2016-08,0.93965346,0.8850431,0.99426377
2016-09,0.8369077,0.7849789,0.8888364
2016-10,0.81167483,0.7603037,0.863046
2016-11,0.838984,0.797005,0.880963
2016-12,0.7721099,0.7321821,0.8120377
2017-01,0.94698364,0.9066285,0.98733884
2017-02,1.06224,1.023879,1.1006008
2017-03,1.0444211,1.0045172,1.084325
2017-04,0.83518696,0.79169244,0.8786815
2017-05,0.77547586,0.73124814,0.8197036
2017-06,0.6497448,0.601863,0.6976266
2017-07,0.7934789,0.73925316,0.84770465
2017-08,0.80190206,0.73998994,0.8638142
2017-09,0.72270304,0.67124695,0.77415913
2017-10,0.804107,0.7555103,0.8527038
2017-11,0.7947836,0.7514085,0.8381586
2017-12,0.8064542,0.7666201,0.8462883
2018-01,0.7073131,0.67201364,0.7426126
2018-02,0.77632046,0.7362204,0.81642044
2018-03,0.77567875,0.7360101,0.81534743
2018-04,0.81080973,0.76636285,0.85525656
2018-05,0.70138663,0.65825677,0.7445165
2018-06,0.72678655,0.6775027,0.7760704
2018-07,0.724247,0.66772056,0.7807734
2018-08,0.7335323,0.672357,0.79470754
2018-09,0.6765538,0.6240974,0.7290102
2018-10,0.8581914,0.8087607,0.9076221
2018-11,0.7319398,0.6898654,0.77401423
2018-12,0.8156231,0.7763616,0.8548846
2019-01,0.81320333,0.7716104,0.85479623
2019-02,0.8345083,0.7895068,0.87950975
2019-03,1.0769377,1.0339683,1.1199071
2019-04,0.9251246,0.88128304,0.9689661
2019-05,0.7765612,0.7302317,0.8228907
2019-06,0.80784696,0.75208396,0.86360997
2019-07,0.8514621,0.7950108,0.9079134
2019-08,0.83638346,0.7752163,0.8975507
2019-09,0.81338805,0.7555739,0.8712022
2019-10,0.9540598,0.9054449,1.0026747
2019-11,0.93300694,0.8903793,0.9756346
2019-12,1.0256363,0.98236245,1.0689101
2020-01,1.0581361,1.0161012,1.100171
2020-02,1.1096845,1.0698329,1.1495359
2020-03,1.0748293,1.0289078,1.1207509
2020-04,1.0499066,1.0044854,1.0953277
2020-05,0.8943686,0.8445071,0.9442301
2020-06,0.8112971,0.7461876,0.8764066
2020-07,0.8216897,0.7626542,0.88072526
2020-08,0.8095014,0.751099,0.8679039
2020-09,0.86662817,0.8090828,0.92417353
2020-10,0.7992961,0.7500834,0.8485088
2020-11,1.0072402,0.95854425,1.0559362
2020-12,0.6923482,0.64615285,0.7385435
2021-01,0.7069553,0.66026497,0.75364566
2021-02,0.5646604,0.5224143,0.6069064
2021-03,0.7373907,0.6884947,0.78628665
2021-04,0.7573432,0.7120934,0.8025929
2021-05,0.6981885,0.6489947,0.7473822
2021-06,0.7178367,0.6648009,0.7708725
2021-07,0.79101825,0.72779316,0.85424334
2021-08,0.8094147,0.7461577,0.8726716
2021-09,0.8746749,0.8199553,0.92939454
2021-10,0.9277659,0.8766851,0.9788468
2021-11,0.86438453,0.81320345,0.9155656
2021-12,0.7581195,0.71281105,0.803428
2022-01,0.78163755,0.7363042,0.8269709
2022-02,0.7527499,0.7043773,0.80112255
2022-03,0.88982594,0.8470396,0.9326123
2022-04,0.76723105,0.7151281,0.819334
2022-05,0.7497042,0.6982859,0.8011224
2022-06,0.8474858,0.79223025,0.9027414
2022-07,0.7776266,0.71844506,0.8368081
2022-08,0.87531734,0.81314784,0.9374869
2022-09,0.8159531,0.7546832,0.877223
2022-10,0.9506339,0.89292395,1.0083438
2022-11,0.66873515,0.6206243,0.71684605
2022-12,0.7452199,0.70008844,0.79035133
2023-01,0.7827479,0.73736787,0.828128
2023-02,0.8863414,0.83917415,0.93350863
2023-03,1.1294872,1.0835781,1.1753962
2023-04,0.9248374,0.87838376,0.971291
2023-05,0.8798387,0.82825917,0.93141824
2023-06,1.0592357,1.0050069,1.1134644
2023-07,1.1611524,1.10101,1.2212949
2023-08,1.2126604,1.1464459,1.278875
2023-09,1.3480984,1.2869649,1.4092318
2023-10,1.3267326,1.2688304,1.3846349
2023-11,1.3420995,1.282998,1.4012012
2023-12,1.2644229,1.212066,1.3167797
2024-01,1.1458833,1.0950173,1.1967493
2024-02,1.2756891,1.2282053,1.3231728
2024-03,1.2211863,1.1680738,1.2742987
2024-04,1.2070003,1.1596906,1.2543099
2024-05,1.0612608,1.0072759,1.1152457
2024-06,1.0935905,1.0378392,1.1493418
2024-07,1.1301341,1.0711745,1.1890937
2024-08,1.2156285,1.1537335,1.2775235
2024-09,1.1434727,1.081737,1.2052084
2024-10,1.2005678,1.1425029,1.2586329
2024-11,1.2102026,1.1539376,1.2664677
2024-12,1.1292105,1.0719439,1.186477
2025-01,1.2563721,1.2082137,1.3045305
2025-02,1.1163671,1.0644696,1.1682646
2025-03,1.1611763,1.1056322,1.2167205
2025-04,1.0904768,1.0362443,1.1447091
2025-05,0.952362,0.8982264,1.0064976
2025-06,0.88232994,0.81742644,0.9472335
2025-07,0.9311091,0.8745904,0.9876277
2025-08,1.015728,0.9524225,1.0790336
2025-09,1.1022607,1.040828,1.1636933
2025-10,1.0901086,1.0339844,1.1462328
2025-11,1.0748013,1.0085351,1.1410674
2025-12,0.92453414,0.86837107,0.98069715
2026-01,0.997841,0.94573116,1.0499508
2026-02,1.0494999,0.99738514,1.1016145
2026-03,1.0496206,0.99116814,1.1080731
